Día,C,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging,sma_12,ema_12,sma_26,ema_26,MACD
2018-06-24,41909.6,0.0,1.0252784559075903,42091.831,42310.5730896423,41873.0889103577,42026.565,42077.14,42274.145000000004,42089.479999999996,42445.86,42065.89833333334,42062.637500000004,42066.193076923075,42047.27866863906,15.35883136094344
2018-06-25,41865.53,-0.0010515490484280798,1.0242003253229068,42075.777500000004,42311.031865739715,41840.52313426029,42004.53,42061.065,42194.16499999999,42089.479999999996,42445.86,42033.309166666666,42035.07243589744,42064.956538461534,42035.321834319526,-0.24939842208550544
2018-06-26,41740.47,-0.002987183011895378,1.0211408515103246,42050.343,42313.74934997587,41786.93665002413,41931.165,41998.535,42149.3275,42089.479999999996,42445.86,41990.825000000004,41988.256987179484,42057.980769230766,42015.035532544374,-26.778545364890306
2018-06-27,41670.45,-0.0016775086624564173,1.019427878886328,42028.2415,42337.768033949455,41718.71496605054,41855.66499999999,41963.524999999994,42105.587499999994,42089.479999999996,42541.27,41951.401666666665,41941.53653846154,42045.33038461539,41998.36065088757,-56.82411242602393
2018-06-28,41641.9,-0.0006851377894886435,1.0187294303228447,42006.9715,42358.8912500188,41655.0517499812,41812.244999999995,41949.25,42105.587499999994,42089.479999999996,42616.59,41909.59916666667,41903.78602564103,42031.58192307692,41983.264171597635,-79.47814595660748
2018-06-29,41647.19,0.00012703550990700307,1.018858845135483,41985.966,42370.02243832529,41601.90956167471,41812.244999999995,41949.25,42105.587499999994,42089.479999999996,42624.23,41868.237499999996,41869.228525641025,42018.03692307692,41972.444704142006,-103.21617850098119
2018-06-30,41647.19,0.0,1.018858845135483,41964.9605,42374.32915340882,41555.59184659118,41775.75,41949.25,42095.1175,42089.479999999996,42570.9,41828.681666666664,41834.23019230769,42001.898076923084,41960.98355029586,-126.75335798817105
2018-07-01,41647.19,0.0,1.018858845135483,41942.753500000006,42370.277053535974,41515.22994646404,41775.75,41949.25,42112.917499999996,42089.479999999996,42555.13,41795.87416666667,41800.75987179487,41981.15153846155,41947.3276035503,-146.56773175542912
2018-07-02,41647.19,0.0,1.018858845135483,41914.8945,42343.21942121707,41486.56957878293,41775.75,41949.25,42128.557499999995,42089.479999999996,42555.13,41768.208333333336,41772.999679487184,41957.998846153845,41929.77284023669,-156.77316074950795
2018-07-03,41737.44,0.0021670129485327205,1.0210667254456187,41888.936499999996,42293.28319421175,41484.589805788244,41753.715,41949.25,42128.557499999995,42089.479999999996,42555.13,41747.77916666667,41763.474743589744,41943.57423076923,41924.06671597633,-160.59197238658817
2018-07-04,41815.47,0.0018695444665508543,1.0229756550921547,41867.196,42236.3525178357,41498.039482164306,41728.685,41949.25,42134.5975,42089.479999999996,42449.2,41739.935,41758.193141025644,41933.88846153846,41923.865887573964,-165.67274654832
2018-07-05,41793.54,-0.0005244470527295819,1.0224391585248276,41849.6965,42197.10955292339,41502.2834470766,41728.685,41949.25,42153.9775,42089.479999999996,42312.22,41730.263333333336,41748.18192307692,41923.35923076923,41912.296390532545,-164.11446745562716
2018-07-06,41870.58,0.0018433470818695064,1.0243238687640834,41836.049,42156.32103301412,41515.776966985875,41756.240000000005,41949.25,42153.9775,42089.479999999996,42307.65,41727.011666666665,41751.850512820514,41915.79307692307,41915.239349112424,-163.38883629190968
2018-07-07,41870.58,0.0,1.0243238687640834,41822.4015,42110.405275875826,41534.397724124174,41758.885,41949.25,42153.9775,42089.479999999996,42318.66,41727.4325,41749.099102564105,41907.3026923077,41908.83721893491,-159.73811637080507
2018-07-08,41870.58,0.0,1.0243238687640834,41809.8375,42064.092768062066,41555.58223193794,41758.885,41949.25,42170.8375,42089.479999999996,42220.37,41738.275,41749.455192307694,41894.46461538462,41901.653047337284,-152.19785502958985
2018-07-09,42063.68,0.004611830072571266,1.0290478763861022,41810.9775,42069.58099395883,41552.37400604117,41855.435,41946.09,42172.822499999995,42089.479999999996,42220.37,41771.04416666667,41788.33730769231,41887.04461538462,41920.49775147929,-132.1604437869828
2018-07-10,42122.83,0.001406201264368745,1.0304949248109723,41818.159999999996,42102.07921540448,41534.24078459551,41885.01,41892.715,42172.822499999995,42089.479999999996,42220.37,41811.121666666666,41825.16506410256,41882.142692307694,41923.31928994083,-98.15422583826876
2018-07-11,42142.21,0.0004600830476013673,1.030969038056517,41826.141,42136.16922059171,41516.11277940829,41939.825,41892.715,42172.822499999995,42089.479999999996,42304.01,41852.37333333334,41862.058333333334,41882.09192307692,41922.15304733728,-60.0947140039425
2018-07-12,42039.25,-0.0024431561610080976,1.0284502196993808,41832.6235,42154.68212785378,41510.56487214622,41967.875,41892.715,42172.822499999995,42089.479999999996,42336.46,41885.045000000006,41881.12358974359,41878.08115384615,41906.270088757396,-25.146499013804714
2018-07-13,41991.08,-0.0011458339527941064,1.0272717865188907,41836.697499999995,42164.62014346184,41508.77485653815,41967.875,41892.055,42127.985,42127.625,42289.55,41913.7025,41901.35807692308,41872.2176923077,41895.465591715976,5.892485207106802
2018-07-14,41991.08,0.0,1.0272717865188907,41840.7715,42174.253923850905,41507.2890761491,42006.395000000004,41892.055,42119.545,42127.625,42303.58,41942.36,41925.60673076923,41867.187692307685,41890.50420118344,35.10252958579076
2018-07-15,41991.08,0.0,1.0272717865188907,41847.049,42186.89489101771,41507.203108982285,42006.395000000004,41892.055,42112.94,42127.625,42264.56,41963.496666666666,41949.85538461539,41865.272307692314,41886.24804733727,63.607337278117484
2018-07-16,41991.08,0.0,1.0272717865188907,41859.5795,42201.278226353155,41517.880773646844,42006.395000000004,41892.055,42097.515,42204.634999999995,42264.56,41978.130833333336,41967.74025641026,41865.729999999996,41884.627337278114,83.11291913214518
2018-07-17,42085.69,0.0022530975626251504,1.02958633007725,41880.3415,42224.02699681594,41536.65600318406,42066.645000000004,41892.055,42097.515,42204.634999999995,42264.56,42002.47666666667,41994.6783974359,41869.695384615385,41899.57,95.10839743589895
2018-07-18,42258.52,0.004106621514343489,1.0338144514512193,41911.1725,42274.07396781797,41548.271032182034,42124.8,41950.21,42078.54,42204.634999999995,42252.93,42034.805,42041.86794871795,41883.11538461538,41929.51455621302,112.35339250492689
2018-07-19,42346.91,0.002091649210620883,1.0359768286325257,41946.1585,42334.806166816976,41557.51083318302,42168.995,41994.405,42051.8525,42204.634999999995,42158.63,42074.49916666667,42082.821153846155,41899.935000000005,41954.46840236686,128.35275147929497
2018-07-20,42445.86,0.002336652190207067,1.0383975461581536,41986.092000000004,42406.82153429265,41565.36246570736,42218.47,42043.880000000005,42051.8525,42204.634999999995,42158.63,42122.43916666667,42131.631602564106,41920.56038461539,41983.92346153846,147.70814102564327
2018-07-21,42445.86,0.0,1.0383975461581536,42026.0255,42462.010060470726,41590.04093952928,42218.47,42043.880000000005,42032.7975,42188.56,42193.45,42154.2875,42172.196217948724,41942.88076923077,42001.375710059176,170.82050788954803
2018-07-22,42445.86,0.0,1.0383975461581536,42065.959,42502.140839088366,41629.77716091164,42218.47,42043.880000000005,41964.850000000006,42126.03,42243.24,42181.206666666665,42199.144807692304,41970.01115384616,42020.26218934911,178.88261834319565
2018-07-23,42541.27,0.0022478046151024333,1.040731660954719,42106.1505,42561.759922469784,41650.54107753022,42266.175,42091.585,41909.594999999994,42091.02,42243.24,42214.46166666666,42236.60102564102,42003.504230769235,42057.89713017752,178.70389546350634
2018-07-24,42616.59,0.0017705160189152025,1.0425742930318316,42146.2065,42632.712290280484,41659.70070971952,42303.835,42131.89,41880.7475,42076.744999999995,42243.24,42262.573333333334,42276.32756410256,42040.9923076923,42097.8251183432,178.50244575936085
2018-07-25,42624.23,0.00017927290756980518,1.042761198356701,42187.741,42688.50685412372,41686.975145876284,42354.96000000001,42135.71000000001,41880.7475,42076.744999999995,42332.18,42315.33583333334,42318.212820512825,42078.57076923076,42130.721183431946,187.49163708087872
2018-07-26,42570.9,-0.0012511662967285009,1.0414565306897807,42222.757,42727.88412182462,41717.62987817537,42441.375,42135.71000000001,41862.5,42055.805,42481.25,42363.65416666667,42354.653397435904,42114.09807692308,42154.313727810644,200.33966962526029
2018-07-27,42555.13,-0.00037044084104409514,1.041070732656641,42256.984500000006,42754.65404286771,41759.3149571323,42485.57000000001,42135.71000000001,41862.5,42055.805,42458.12,42410.65833333333,42393.11198717949,42149.01884615385,42181.949142011836,211.16284516765154
2018-07-28,42555.13,0.0,1.041070732656641,42291.212,42771.54705379187,41810.876946208125,42535.045,42180.83500000001,41862.5,42055.805,42440.63,42457.6625,42432.88474358974,42183.93961538461,42211.4974852071,221.3872583826378
2018-07-29,42555.13,0.0,1.041070732656641,42315.7845,42797.339921879175,41834.22907812083,42535.045,42208.885,41851.4825,42055.805,42494.82,42496.782499999994,42472.6575,42215.38923076923,42241.04582840236,231.61167159763863
2018-07-30,42449.2,-0.0024892416025987796,1.0384792560776641,42332.103,42808.43260830257,41855.77339169743,42535.045,42208.885,41838.9675,42055.805,42494.82,42512.6725,42489.46211538461,42239.76346153847,42251.3601183432,238.1019970414127
2018-07-31,42312.22,-0.003226915937167174,1.0351281708158095,42340.6035,42808.990955641835,41872.21604435816,42468.225000000006,42247.405,41838.9675,42055.805,42494.82,42509.78166666667,42481.83365384615,42259.712692307694,42250.91062130178,230.92303254437138
2018-08-01,42307.65,-0.00010800662314569554,1.0350163701175568,42354.023499999996,42801.8141651818,41906.23283481819,42465.94,42247.405,41852.745,42055.805,42472.37,42498.26416666667,42478.68448717949,42276.523076923084,42267.0876627219,211.59682445759245
2018-08-02,42318.66,0.0002602366238730891,1.0352857192833695,42370.402500000004,42786.395874376176,41954.40912562383,42465.94,42247.405,41854.067500000005,42055.805,42534.08,42487.66416666667,42470.63275641026,42293.75692307692,42283.005680473376,187.62707593688538
2018-08-03,42220.37,-0.002322616075272732,1.0328811480292617,42381.867,42766.54619400131,41997.187805998685,42395.635,42307.655,41854.067500000005,42055.805,42562.34,42468.87333333333,42446.54198717949,42307.210384615384,42282.466627218935,164.0753599605523
2018-08-04,42220.37,0.0,1.0328811480292617,42393.3315,42742.39121991935,42044.27178008065,42387.75,42307.655,41900.7625,42055.805,42724.4,42442.13166666667,42430.64205128205,42313.23692307692,42293.85032544379,136.79172583825857
2018-08-05,42220.37,0.0,1.0328811480292617,42404.796,42712.43914528834,42097.15285471166,42387.75,42307.655,41888.8625,42055.805,42747.76,42409.113333333335,42408.01448717949,42316.98846153846,42298.94970414201,109.06478303748008
2018-08-06,42304.01,0.0019810342732666797,1.0349273209837186,42415.712,42690.716682809965,42140.707317190034,42387.75,42307.655,41916.27,42055.805,42747.76,42382.42833333334,42392.94358974359,42323.21153846154,42314.99177514793,77.95181459566084
2018-08-07,42336.46,0.0007670667627015515,1.035721179333457,42419.609,42687.639084971146,42151.57891502885,42334.785,42307.655,41930.295,42055.805,42747.76,42362.89166666666,42375.35628205128,42334.642692307694,42325.24976331361,50.10651873767347
2018-08-08,42289.55,-0.001108028399162242,1.0345735708531418,42416.741,42689.061341430905,42144.4206585691,42278.415,42307.655,41929.965,41966.130000000005,42852.5,42340.76,42351.60833333333,42346.122307692305,42327.70535502959,23.902978303740383
2018-08-09,42303.58,0.00033176044672966754,1.0349168014431829,42409.62699999999,42685.98075156858,42133.273248431404,42278.415,42307.655,41949.225000000006,41949.25,42886.31,42319.79750000001,42335.04,42358.14153846155,42339.577337278104,-4.537337278103223
2018-08-10,42264.56,-0.0009223805644819061,1.0339622142996758,42400.562,42683.455307464326,42117.66869253567,42278.415,42307.655,41949.225000000006,41949.25,42918.75,42295.583333333336,42311.29942307693,42368.659999999996,42343.74437869823,-32.44495562130032
2018-08-11,42264.56,0.0,1.0339622142996758,42391.496999999996,42679.631101206454,42103.36289879354,42278.415,42354.96000000001,41949.225000000006,41949.25,42688.07,42280.19666666666,42290.81051282051,42379.17846153846,42352.64461538461,-61.83410256409843
2018-08-12,42264.56,0.0,1.0339622142996758,42377.6615,42662.213022090094,42093.10997790991,42278.415,42422.3,41979.350000000006,41949.25,42522.58,42276.225000000006,42277.791025641025,42386.05807692308,42361.544852071005,-83.75382642998011
2018-08-13,42252.93,-0.00027517144387634307,1.0336776974242534,42359.4785,42626.37904782756,42092.57795217243,42278.415,42422.3,42037.505000000005,41950.21,42522.58,42271.665,42272.64115384616,42385.843076923076,42365.57683431953,-92.93568047336885
2018-08-14,42158.63,-0.002231797889519216,1.0313707377206989,42336.1985,42587.25336545484,42085.14363454516,42247.545,42391.43,42081.7,41994.405,42522.58,42258.32916666666,42254.275,42378.601538461546,42350.88721893491,-96.61221893491165
2018-08-15,42158.63,0.0,1.0313707377206989,42315.585,42553.382933850924,42077.787066149074,42247.545,42391.43,42131.175,42043.880000000005,42572.15,42253.184166666666,42242.99083333333,42367.55423076923,42344.75976331362,-101.7689299802878
2018-08-16,42193.45,0.0008259281670206509,1.0322225758636232,42297.501000000004,42513.462726176156,42081.53927382385,42231.104999999996,42391.43,42131.175,42043.880000000005,42561.79,42250.940833333334,42243.994294871794,42357.846153846156,42340.76896449704,-96.7746696252434
2018-08-17,42243.24,0.001180040977924346,1.033440640801481,42281.9065,42463.10114766462,42100.71185233537,42231.104999999996,42391.43,42131.175,42043.880000000005,42607.68,42252.846666666665,42249.75608974359,42350.053076923075,42340.21443786982,-90.4583481262307
2018-08-18,42243.24,0.0,1.033440640801481,42266.312,42396.91340842617,42135.71059157383,42211.595,42391.43,42178.880000000005,42091.585,42564.05,42247.782499999994,42251.36871794872,42338.59038461538,42333.62029585799,-82.25157790927187
2018-08-19,42243.24,0.0,1.033440640801481,42256.014,42355.877307111645,42156.15069288836,42211.595,42391.43,42217.8625,42129.244999999995,42615.67,42240.01416666666,42247.08365384615,42324.230769230766,42323.92109467455,-76.83744082839985
2018-08-20,42332.18,0.0021054256254966486,1.035616473209054,42257.012,42359.495493344024,42154.52850665598,42245.405,42364.765,42245.33500000001,42133.065,42615.67,42243.566666666666,42254.19352564102,42312.99807692308,42325.45372781065,-71.26020216962934
2018-08-21,42481.25,0.0035214345209719777,1.0392633288082997,42265.691999999995,42406.569147423405,42124.81485257659,42319.94,42356.88,42288.5425,42133.065,42615.67,42258.3725,42280.13333333333,42309.55,42338.882988165686,-58.74965483235428
2018-08-22,42458.12,-0.0005444755038986893,1.0386974753836635,42272.66499999999,42435.66581599389,42109.6641840061,42319.94,42356.88,42310.64000000001,42133.065,42615.67,42274.5025,42289.102884615386,42305.818846153845,42332.406923076924,-43.30403846153786
2018-08-23,42440.63,-0.0004119353376929036,1.0382695991883806,42283.678,42460.39836492855,42106.95763507145,42319.94,42356.88,42357.94,42133.065,42615.67,42289.174999999996,42300.060576923075,42301.415,42326.55902366864,-26.49844674556516
2018-08-24,42494.82,0.0012768424973899073,1.0395953059363723,42297.4005,42494.05261760114,42100.748382398866,42344.134999999995,42326.725,42371.965,42133.065,42615.67,42308.363333333335,42320.812692307685,42299.095384615386,42331.16961538461,-10.35692307692807
2018-08-25,42494.82,0.0,1.0395953059363723,42311.123,42522.2889905244,42099.9570094756,42369.03,42326.725,42371.965,42133.065,42882.0,42328.52083333333,42337.04897435898,42300.84999999999,42329.206863905325,7.842110453653731
2018-08-26,42494.82,0.0,1.0395953059363723,42320.6635,42546.57404854613,42094.75295145388,42369.03,42326.725,42357.815,42133.065,42815.89,42356.53666666667,42354.10532051282,42307.873076923075,42330.69153846153,23.41378205129149
2018-08-27,42472.37,-0.0005282996845261678,1.0390460880642112,42327.459,42562.940950815995,42091.97704918401,42369.03,42326.725,42356.6725,42133.065,42815.89,42382.681666666664,42374.35717948718,42314.20846153846,42333.18029585799,41.1768836291958
2018-08-28,42534.08,0.0014529445849147393,1.040555764451341,42339.6855,42591.05894749979,42088.31205250021,42433.130000000005,42346.354999999996,42356.6725,42133.065,42815.89,42411.0675,42405.97371794871,42322.49384615385,42348.034852071,57.93886587770976
2018-08-29,42562.34,0.0006644083991000915,1.0412471184409744,42352.6235,42621.45743681103,42083.78956318897,42501.485,42360.485,42351.645000000004,42133.065,42767.29,42437.65916666667,42434.34019230769,42335.646538461544,42359.39325443787,74.94693786981952
2018-08-30,42724.4,0.0038075914059236826,1.045211762020593,42375.6155,42686.27957965539,42064.95142034461,42582.515,42441.515,42347.7025,42133.065,42636.5,42477.755833333336,42481.773141025646,42355.03230769231,42395.45476331362,86.31837771202845
2018-08-31,42747.76,0.0005467601651516496,1.0457832421762139,42399.7755,42745.69405812691,42053.8569418731,42594.195,42453.195,42347.7025,42133.065,42674.01,42519.799166666664,42519.29493589744,42375.316538461535,42415.45195266273,103.84298323471012
2018-09-01,42747.76,0.0,1.0457832421762139,42423.9355,42795.5352338576,42052.3357661424,42610.065,42453.195,42347.7025,42133.065,42521.11,42554.43083333333,42554.870064102564,42392.38384615385,42432.615532544376,122.25453155818832
2018-09-02,42747.76,0.0,1.0457832421762139,42448.677,42837.13606018857,42060.21793981144,42610.065,42453.195,42321.22,42133.065,42520.02,42576.64,42584.17378205128,42408.20307692308,42447.057100591715,137.11668145956355
2018-09-03,42852.5,0.0024501868635924406,1.0483456065383592,42483.370500000005,42885.85674725667,42080.88425274334,42662.435,42505.565,42293.035,42133.065,42520.02,42609.505,42619.08,42429.854999999996,42476.55644970414,142.52355029586033
2018-09-04,42886.31,0.000788985473426207,1.049172735993048,42519.754499999995,42929.81228646786,42109.69671353213,42679.34,42522.47,42293.035,42133.065,42520.02,42646.645,42652.09038461538,42452.267692307694,42500.07884615384,152.01153846154193
2018-09-05,42918.75,0.00075641854008901,1.049966349702309,42556.019499999995,42972.539834691095,42139.499165308895,42726.415,42538.69,42293.035,42133.065,42475.61,42681.9725,42688.50730769231,42477.42884615385,42524.03420118344,164.47310650887084
2018-09-06,42688.07,-0.005374807048201591,1.0443229831655545,42578.261,42972.25850493247,42184.26349506753,42740.545,42538.69,42316.6875,42133.065,42388.77,42698.07666666667,42682.91057692308,42493.71769230769,42509.8351775148,173.07539940828428
2018-09-07,42522.58,-0.003876727151168935,1.0402744279021268,42592.227999999996,42956.0665460251,42228.389453974894,42720.665,42538.69,42350.3575,42133.065,42435.56,42700.39000000001,42671.07717948718,42503.64153846154,42498.158047337274,172.91913214990927
2018-09-08,42522.58,0.0,1.0402744279021268,42606.195,42934.74520909473,42277.644790905266,42720.665,42538.69,42350.3575,42133.065,42496.49,42704.574166666665,42673.03461538462,42514.0126923077,42506.55514792899,166.47946745562513
2018-09-09,42522.58,0.0,1.0402744279021268,42615.715000000004,42922.00099698664,42309.42900301337,42720.665,42538.69,42319.4875,42133.065,42461.24,42703.61583333334,42676.575064102566,42528.010769230765,42515.330739644975,161.24432445759157
2018-09-10,42572.15,0.0011657335937753643,1.0414871107494776,42620.26,42921.018311268446,42319.50168873156,42720.665,42556.1,42319.4875,42133.065,42461.24,42704.433333333334,42683.39032051282,42543.915384615386,42534.80142011834,148.58890039448306
2018-09-11,42561.79,-0.00024335158078703234,1.0412336632147074,42625.44350000001,42918.227905564,42332.659094436014,42720.665,42580.994999999995,42311.2675,42133.065,42461.24,42690.8825,42682.488205128204,42558.08230769231,42546.66532544379,135.82287968441233
2018-09-12,42607.68,0.0010781971340960705,1.0423563183663098,42633.796,42914.15007211025,42353.441927889755,42720.665,42580.994999999995,42311.2675,42133.065,42360.86,42679.20916666667,42678.08211538461,42572.099230769236,42565.71272189349,112.36939349112072
2018-09-13,42564.05,-0.0010239937964234835,1.0412889519626398,42637.2575,42912.26359232084,42362.251407679156,42720.665,42580.994999999995,42301.5125,42133.065,42527.52,42663.9,42661.49237179487,42584.438076923085,42570.86088757397,90.63148422090308
2018-09-14,42615.67,0.0012127605338305703,1.042551786107894,42643.3,42910.6440102866,42375.9559897134,42605.325,42625.465,42301.5125,42135.71000000001,42510.38,42652.8925,42656.48,42598.76230769231,42589.242988165686,67.23701183431695
2018-09-15,42615.67,0.0,1.042551786107894,42649.3425,42908.228569040235,42390.45643095976,42569.125,42679.69,42305.085,42135.71000000001,42247.12,42633.15666666667,42647.16596153846,42609.66576923076,42601.36349112426,45.8024704142008
2018-09-16,42615.67,0.0,1.042551786107894,42656.5075,42902.90397706837,42410.11102293163,42569.125,42679.69,42338.41,42135.71000000001,41856.59,42610.60333333333,42630.46641025641,42614.83576923077,42610.589497041416,19.87691321499733
2018-09-17,42615.67,0.0,1.042551786107894,42660.587,42901.316312880976,42419.85768711902,42569.125,42679.69,42338.41,42135.71000000001,41856.59,42585.346666666665,42611.38282051282,42620.89538461539,42614.96411242604,-3.5812919132149545
2018-09-18,42615.67,0.0,1.042551786107894,42663.253500000006,42900.694326570636,42425.81267342938,42588.729999999996,42695.56,42338.41,42180.83500000001,41856.59,42579.31333333333,42590.011794871796,42627.62769230769,42620.09147928994,-30.079684418145916
2018-09-19,42615.67,0.0,1.042551786107894,42657.816999999995,42894.37663296084,42421.25736703915,42588.729999999996,42695.56,42335.42999999999,42208.885,41856.59,42587.07083333334,42584.90666666666,42632.27576923078,42625.78804733727,-40.88138067060936
2018-09-20,42882.0,0.0062495790867538314,1.0490672959472116,42664.528999999995,42918.111855469775,42410.946144530215,42723.025,42695.56,42347.8775,42208.885,41875.31,42617.0225,42632.44455128205,42647.16730769231,42670.69488165681,-38.25033037475805
2018-09-21,42815.89,-0.001541672496618629,1.0474499777499477,42667.9355,42927.72172728035,42408.14927271965,42723.025,42695.56,42347.8775,42247.405,41836.24,42641.465000000004,42647.6175,42659.516153846154,42673.12464497042,-25.507144970419176
2018-09-22,42815.89,0.0,1.0474499777499477,42671.342,42937.0103137967,42405.67368620329,42748.835,42720.665,42347.8775,42247.405,41855.16,42661.776666666665,42668.29961538462,42672.72846153847,42683.57366863905,-15.274053254433966
2018-09-23,42815.89,0.0,1.0474499777499477,42669.5115,42930.57696397412,42408.44603602588,42748.835,42720.665,42389.7425,42247.405,41791.34,42682.95166666667,42685.48641025641,42683.567307692305,42694.75331360947,-9.266903353061934
2018-09-24,42767.29,-0.0011350926023024899,1.046261025028922,42663.56050000001,42909.40964318615,42417.71135681387,42748.835,42720.665,42430.985,42307.655,41791.34,42696.2525,42695.9267948718,42691.45,42696.44772189349,-0.5209270216946607
2018-09-25,42636.5,-0.003058178341438067,1.0430613722226878,42649.448000000004,42865.359019596435,42433.53698040357,42748.835,42720.665,42512.015,42357.740000000005,41791.34,42702.29,42687.05980769231,42688.06923076923,42682.99615384615,4.063653846162197
2018-09-26,42674.01,0.0008797626446823692,1.0439790186540805,42648.745,42864.235026316215,42433.25497368379,42748.835,42720.665,42523.695,42369.42,41843.54,42707.151666666665,42697.93923076923,42685.23269230769,42685.90627218935,12.032958579882688
2018-09-27,42521.11,-0.003582977086053152,1.0402384657519226,42648.671500000004,42864.336433770375,42433.00656622963,42701.555,42719.93,42531.630000000005,42369.42,41994.94,42699.27166666667,42678.52987179487,42676.515384615384,42659.98304733728,18.546824457589537
2018-09-28,42520.02,-2.563432610303007e-05,1.0402117999398666,42648.5435,42864.51376107465,42432.573238925346,42701.009999999995,42719.384999999995,42531.630000000005,42369.42,41898.61,42691.300833333335,42671.694487179484,42667.75615384615,42652.43917159763,19.25531558185321
2018-09-29,42520.02,0.0,1.0402117999398666,42648.415499999996,42864.69035099344,42432.14064900655,42667.955,42719.384999999995,42584.0,42421.79,41825.73,42683.33,42664.949935897435,42654.96846153846,42645.0275147929,19.922421104536625
2018-09-30,42520.02,0.0,1.0402117999398666,42645.808999999994,42866.95260342743,42424.665396572556,42667.955,42719.384999999995,42600.905,42438.695,41795.37,42675.35916666666,42658.20538461539,42640.88038461538,42634.20715976331,23.99822485207551
2018-10-01,42475.61,-0.001044449179468776,1.0391253515789456,42641.49999999999,42872.27928828365,42410.720711716334,42645.75,42678.805,42632.552500000005,42454.915,41795.37,42663.6875,42644.62852564102,42623.83653846154,42615.45417159763,29.17435404338903
2018-10-02,42388.77,-0.002044467401409955,1.0370008936716637,42630.5545,42886.401510375945,42374.70748962405,42578.03,42635.384999999995,42639.6175,42502.22,41795.37,42622.585,42621.3925,42612.325000000004,42587.6724556213,33.72004437870055
2018-10-03,42435.56,0.0011038300946217827,1.0381455664662482,42624.13,42892.61529973509,42355.64470026491,42531.39,42635.384999999995,42629.677500000005,42538.69,41772.97,42590.89083333333,42593.81192307692,42608.97807692307,42585.13038461539,8.68153846153291
2018-10-04,42496.49,0.001435824106009287,1.039636160896127,42618.171,42892.43429727866,42343.90770272134,42531.39,42635.384999999995,42629.677500000005,42538.69,41673.61,42564.27416666667,42576.367628205124,42607.974615384606,42591.67221893491,-15.30459072978556
2018-10-05,42461.24,-0.0008294802700176129,1.038773803212667,42610.4495,42893.21686578908,42327.682134210925,42454.94,42635.384999999995,42629.677500000005,42538.69,41693.49,42534.72,42548.42275641026,42605.615384615376,42585.40005917159,-36.97730276132643
2018-10-06,42461.24,0.0,1.038773803212667,42602.727999999996,42892.92141133933,42312.53458866066,42454.395,42635.384999999995,42638.3825,42538.69,41693.49,42509.21583333333,42523.415384615386,42601.349615384606,42583.40378698224,-59.98840236685646
2018-10-07,42461.24,0.0,1.038773803212667,42595.0065,42891.62891102548,42298.384088974526,42454.395,42635.384999999995,42650.83,42538.69,41693.49,42494.61083333333,42501.83493589743,42597.4823076923,42579.79428994082,-77.95935404339252
2018-10-08,42360.86,-0.0023640383559216938,1.0363181020987455,42582.265999999996,42895.83750413589,42268.6944958641,42440.44,42621.43,42650.83,42538.69,41693.49,42468.515,42474.03378205128,42587.98923076923,42561.07887573964,-87.04509368835716
2018-10-09,42527.52,0.003934292174426979,1.0403952802980496,42577.8585,42891.910903008145,42263.80609699186,42444.19,42621.43,42650.83,42538.69,41693.49,42469.049166666664,42477.59269230769,42586.58423076923,42578.68627218935,-101.0935798816572
2018-10-10,42510.38,-0.00040303314183376404,1.039975966519482,42559.277500000004,42841.14710980984,42277.40789019017,42444.19,42621.43,42615.395,42538.69,42408.85,42468.245833333334,42475.407756410255,42582.53461538461,42574.86050295858,-99.4527465483261
2018-10-11,42247.12,-0.006192840430972235,1.033535561306781,42530.839,42818.18496856071,42243.49303143929,42387.32,42564.56,42624.4075,42538.69,42225.28,42445.504166666666,42434.22647435898,42568.359615384616,42530.932366863904,-96.70589250492776
2018-10-12,41856.59,-0.009243943729182136,1.0239816167359523,42482.873999999996,42868.559599796405,42097.18840020359,42192.05499999999,42369.295,42624.4075,42538.69,42200.57,42390.21833333333,42354.90198717949,42539.16423076923,42458.85659763314,-103.95461045364937
2018-10-13,41856.59,0.0,1.0239816167359523,42434.909,42878.003166736344,41991.814833263656,42192.05499999999,42369.295,42624.4075,42538.69,42227.46,42338.63333333333,42308.121666666666,42509.968846153846,42434.152810650885,-126.03114398421894
2018-10-14,41856.59,0.0,1.0239816167359523,42389.373999999996,42872.31647826828,41906.43152173171,42192.05499999999,42369.295,42642.145,42538.69,42168.37,42294.284999999996,42264.47282051282,42480.77346153847,42409.44902366864,-144.97620315582026
2018-10-15,41856.59,0.0,1.0239816167359523,42350.3785,42872.03887457951,41828.718125420484,42192.05499999999,42369.295,42642.145,42538.69,42168.37,42246.0375,42226.9473076923,42451.57807692307,42384.745236686394,-157.79792899409222
2018-10-16,41875.31,0.0004472414021305937,1.0244395837099773,42310.443499999994,42849.08611163807,41771.80088836192,42192.05499999999,42336.24,42709.292499999996,42538.69,42168.37,42194.2725,42189.002499999995,42412.85923076922,42362.92144970413,-173.91894970413705
2018-10-17,41836.24,-0.0009330080183287404,1.0234837733640825,42276.2,42843.55080651637,41708.84919348363,42181.88,42326.065,42709.292499999996,42538.69,42036.37,42142.18916666666,42139.19057692307,42375.180384615385,42324.14857988165,-184.9580029585777
2018-10-18,41855.16,0.0004522394937978014,1.023946633147659,42242.956999999995,42827.115740136614,41658.798259863375,42173.31,42326.065,42734.75,42538.69,41979.41,42091.682499999995,42098.03083333333,42338.229230769226,42295.17724852071,-197.14641518738063
